LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,CCI,AMPLITUD,LTRENDIDX,M,2014-11,102.3591,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2014-12,102.6798,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-01,102.5921,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-02,102.3568,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-03,102.4039,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-04,102.5309,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-05,102.6468,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-06,102.5638,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-07,102.3451,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-08,102.2243,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-09,102.3326,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-10,102.6285,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-11,102.899,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2015-12,103.0637,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-01,103.0958,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-02,103.0208,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-03,102.9396,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-04,102.8846,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-05,102.8467,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-06,102.7207,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-07,102.6164,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-08,102.7388,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-09,103.083,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-10,103.2575,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-11,103.3405,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2016-12,103.4058,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-01,103.4666,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-02,103.5196,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-03,103.4567,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-04,103.3946,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-05,103.2187,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-06,103.1366,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-07,103.1443,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-08,103.2995,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-09,103.6046,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-10,103.9061,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-11,104.1079,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2017-12,104.1979,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-01,104.3189,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-02,104.5148,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-03,104.6916,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-04,104.6943,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-05,104.6766,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-06,104.5786,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-07,104.4184,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-08,104.2258,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-09,104.1208,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-10,103.9601,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-11,103.8517,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2018-12,103.9609,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-01,103.9629,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-02,103.835,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-03,103.5545,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-04,103.3076,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-05,103.2249,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-06,103.3274,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-07,103.4732,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-08,103.418,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-09,103.2163,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-10,103.0846,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-11,103.1123,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2019-12,103.1473,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-01,102.8779,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-02,102.2887,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-03,101.3573,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-04,100.3154,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-05,100.3077,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-06,100.6388,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-07,100.8557,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-08,100.6353,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-09,100.0313,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-10,99.14885,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-11,98.69373,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2020-12,98.78033,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-01,98.75878,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-02,98.79359,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-03,99.20275,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-04,100.1772,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.0714,
CZE,CCI,AMPLITUD,LTRENDIDX,M,2021-06,101.8312,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.37143,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-02,98.96687,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-03,98.69421,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-04,98.69496,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-05,98.98418,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.32836,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.53288,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.49235,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.31995,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.11482,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-11,98.98273,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.02867,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.21589,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.50199,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.71243,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.80076,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.78986,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.74441,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.69067,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.69231,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.72204,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.84203,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.96181,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2015-12,99.96102,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-01,99.84281,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.67393,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.6422,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-04,99.64883,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.7042,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.8,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-07,99.88406,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-08,99.97711,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.028,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-10,99.97232,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.92447,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.0511,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.1941,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.3206,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.4105,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.4209,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-05,100.4084,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-06,100.3979,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-07,100.4248,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-08,100.4547,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-09,100.5389,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-10,100.6323,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-11,100.6915,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.7029,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-01,100.684,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-02,100.6419,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-03,100.5917,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.5385,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.4968,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.453,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.4065,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-08,100.3539,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.3037,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.2393,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.1681,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.0651,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-01,99.91347,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-02,99.74715,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.55934,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.37794,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.14983,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-06,98.89185,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-07,98.61552,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-08,98.37243,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-09,98.25756,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-10,98.4398,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-11,98.82159,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.03886,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-01,98.83785,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-02,97.97943,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-03,96.43994,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-04,95.05727,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-05,94.79401,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-06,95.29748,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-07,95.89144,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-08,96.40807,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-09,96.92783,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-10,97.20213,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-11,97.16549,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2020-12,96.93442,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-01,96.87437,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-02,97.2542,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-03,97.63847,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-04,97.78236,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-05,97.94548,
JPN,CCI,AMPLITUD,LTRENDIDX,M,2021-06,98.32301,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.68654,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.84219,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-03,100.0709,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-04,100.281,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-05,100.4011,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-06,100.4024,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-07,100.313,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-08,100.205,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-09,100.1104,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-10,100.0727,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.0763,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.1951,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.3905,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.5959,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.7428,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-04,100.7919,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-05,100.7366,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-06,100.6738,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-07,100.5965,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-08,100.5934,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-09,100.673,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-10,100.873,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-11,101.1025,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2015-12,101.215,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-01,101.1193,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-02,100.8993,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-03,100.721,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-04,100.6606,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-05,100.6473,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-06,100.6181,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-07,100.5747,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-08,100.6653,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-09,100.8136,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-10,100.9119,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-11,100.9067,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2016-12,100.8498,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-01,100.7851,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-02,100.7293,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-03,100.7802,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-04,100.9004,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-05,101.0349,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-06,101.1385,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-07,101.228,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-08,101.2903,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-09,101.3404,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-10,101.3859,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-11,101.4281,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2017-12,101.49,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-01,101.5401,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-02,101.5303,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-03,101.4692,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-04,101.4054,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-05,101.3673,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-06,101.3423,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-07,101.2977,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-08,101.1307,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.8927,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.6889,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.5097,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.3501,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.2981,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.332,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-03,100.3849,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-04,100.4042,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-05,100.4101,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-06,100.4106,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-07,100.3995,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-08,100.3276,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-09,100.2773,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-10,100.2558,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-11,100.3092,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2019-12,100.3441,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-01,100.2773,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.9176,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-03,99.07945,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.10708,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-05,97.84758,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.11938,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.42231,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.5592,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-09,98.53154,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-10,98.34367,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-11,98.21532,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2020-12,98.37276,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-01,98.60224,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-02,99.02638,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-03,99.63148,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-04,100.2136,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-05,100.7723,
OECDE,CCI,AMPLITUD,LTRENDIDX,M,2021-06,101.295,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-01,100.1931,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.92972,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-03,99.73232,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.54089,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.28726,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.19774,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.26767,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.35095,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.31273,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.27999,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-11,99.23462,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2014-12,99.15737,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-01,99.29591,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-02,99.57423,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-03,99.67668,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-04,99.6601,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-05,99.62876,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-06,99.41706,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-07,99.28867,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-08,99.36907,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-09,99.44009,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-10,99.63857,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-11,99.8289,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2015-12,99.84968,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-01,99.76865,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-02,99.7506,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-03,99.69321,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-04,99.69022,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-05,99.86635,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-06,99.93494,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-07,99.91236,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-08,99.93801,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-09,99.9631,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-10,99.94751,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-11,99.83478,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2016-12,99.67896,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-01,99.64603,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-02,99.72453,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-03,99.75851,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-04,99.70289,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-05,99.58948,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-06,99.47134,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-07,99.42484,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-08,99.44524,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-09,99.60446,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-10,99.8081,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-11,99.97009,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2017-12,100.143,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-01,100.2447,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-02,100.2194,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-03,100.1587,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-04,100.104,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-05,100.1073,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-06,100.1747,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-07,100.263,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-08,100.2125,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-09,100.1035,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-10,100.0845,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-11,100.1471,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2018-12,100.1452,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-01,100.0664,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-02,100.0335,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-03,99.93834,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-04,99.92003,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-05,99.90336,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-06,99.83984,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-07,99.72435,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-08,99.65864,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-09,99.52162,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-10,99.36901,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-11,99.3477,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2019-12,99.29186,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-01,99.18947,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-02,99.01555,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-03,98.61194,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-04,98.19513,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-05,98.31468,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-06,98.48913,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-07,98.42213,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-08,98.49577,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-09,99.16981,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-10,100.0176,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-11,100.6102,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2020-12,100.8931,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-01,100.9275,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-02,101.0524,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-03,101.294,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-04,101.4632,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-05,101.2481,
AUS,CCI,AMPLITUD,LTRENDIDX,M,2021-06,100.8238,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-01,99.51581,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-02,99.57229,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-03,99.67249,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-04,99.79865,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-05,99.86299,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-06,99.87295,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-07,99.83919,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-08,99.82587,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-09,99.85228,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-10,99.92709,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-11,100.052,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2014-12,100.2565,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2015-01,100.4588,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2015-02,100.5727,
OECD,CCI,AMPLITUD,LTRENDIDX,M,2015-03,100.6123,
